"date","local_site","time_period","snow_treatment","location","rep","VWC"
2018-06-27,"Trough","Early Season","Early","Bottommiddle",2,49.2
2018-07-30,"Trough","Mid Season","Early","Topmiddle",1,49.3
2018-06-19,"Trough","Early Season","Early","Middle",3,49.5
2018-06-27,"Trough","Early Season","Early","Bottommiddle",1,49.5
2018-07-05,"Trough","Mid Season","Control","Topmiddle",1,49.7
2018-07-05,"Trough","Mid Season","Early","Bottommiddle",3,49.7
2018-07-09,"Trough","Mid Season","Control","Topmiddle",1,49.9
2018-07-13,"Trough","Mid Season","Early","Topmiddle",3,49.9
2018-07-09,"Trough","Mid Season","Early","Topmiddle",1,50.3
2018-07-09,"Trough","Mid Season","Early","Middle",2,50.3
2018-07-05,"Trough","Mid Season","Early","Middle",3,50.7
2018-07-30,"Trough","Mid Season","Early","Middle",1,50.8
2018-07-30,"Trough","Mid Season","Early","Middle",3,50.8
2018-06-19,"Trough","Early Season","Early","Middle",2,51.2
2018-06-19,"Trough","Early Season","Early","Bottommiddle",1,51.2
2018-06-19,"Trough","Early Season","Early","Bottommiddle",3,51.4
2018-07-09,"Trough","Mid Season","Early","Topmiddle",2,51.4
2018-07-05,"Trough","Mid Season","Early","Middle",2,51.7
2018-07-13,"Trough","Mid Season","Early","Middle",2,51.8
2018-07-05,"Trough","Mid Season","Early","Topmiddle",1,52.3
2018-07-05,"Trough","Mid Season","Early","Topmiddle",2,52.7
2018-07-05,"Trough","Mid Season","Early","Middle",1,53.7
2018-07-09,"Trough","Mid Season","Early","Middle",1,54.6
2018-06-29,"Audubon","Early Season","Control","Bottom",2,54.7
2018-06-29,"Audubon","Early Season","Control","Bottom",3,56.2
2018-06-29,"Audubon","Early Season","Control","Bottom",1,57.6
2018-07-05,"Trough","Mid Season","Early","Topmiddle",3,58.6
2018-06-29,"Trough","Early Season","Early","Bottom",1,66
2018-06-29,"Trough","Early Season","Control","Bottom",1,68.4
2018-06-29,"Trough","Early Season","Early","Bottom",3,68.4
2018-06-29,"Trough","Early Season","Early","Bottom",2,68.9
2018-06-29,"Trough","Early Season","Control","Bottommiddle",1,69.9
2018-06-29,"Trough","Early Season","Control","Bottommiddle",3,69.9
2018-06-29,"Trough","Early Season","Control","Bottom",3,69.9
2018-06-29,"Trough","Early Season","Control","Bottom",2,72.4
2018-06-29,"Trough","Early Season","Control","Bottommiddle",2,73.3
2018-06-29,"Trough","Early Season","Control","Middle",1,75.3
2018-06-29,"Trough","Early Season","Control","Middle",3,77.3
2018-06-29,"Trough","Early Season","Early","Topmiddle",3,77.3
2018-06-29,"Trough","Early Season","Control","Middle",2,78.7
2018-06-29,"Trough","Early Season","Early","Bottommiddle",2,80.7
2018-06-29,"Trough","Early Season","Early","Bottommiddle",3,80.7
2018-06-29,"Trough","Early Season","Early","Topmiddle",1,83.7
2018-06-29,"Trough","Early Season","Early","Topmiddle",2,85.6
2018-06-29,"Trough","Early Season","Early","Bottommiddle",1,85.6
2018-06-29,"Trough","Early Season","Early","Middle",2,86.6
2018-06-29,"Trough","Early Season","Early","Middle",1,90.5
2018-06-29,"Trough","Early Season","Early","Middle",3,94
